rating_id,movie_id,user_id,rating_value,rating_date
8135,1777,801,7.8,2025-07-07
8136,1715,419,6.7,2024-02-18
8137,909,419,6.1,2022-11-17
8138,1071,878,6.4,2024-12-08
8139,1526,725,9.8,2025-03-12
8140,8,591,4.0,2025-03-24
8141,966,810,6.0,2024-05-25
8142,282,972,7.1,2025-06-18
8143,1597,235,5.0,2024-03-26
8144,959,497,8.1,2023-03-14
8145,1227,352,7.1,2024-03-03
8146,1558,319,6.0,2023-10-24
8147,116,47,5.1,2023-04-28
8148,1465,139,9.9,2023-12-20
8149,465,845,8.1,2024-12-08
8150,959,730,6.1,2025-01-21
8151,230,768,5.8,2023-04-01
8152,1937,923,7.0,2023-12-08
8153,851,271,6.2,2025-05-20
8154,217,923,8.2,2025-07-31
8155,874,183,7.4,2023-04-26
8156,57,815,8.6,2023-04-27
8157,1132,575,7.1,2023-11-09
8158,1414,446,4.2,2023-01-31
8159,1049,74,5.7,2023-08-16
8160,228,483,7.0,2023-04-03
8161,1596,852,7.6,2024-06-22
8162,1261,720,6.4,2024-03-25
8163,963,550,7.2,2023-11-09
8164,1999,602,5.0,2024-04-23
8165,1710,172,6.8,2023-02-13
8166,317,922,6.7,2023-02-18
8167,266,340,4.8,2023-12-02
8168,1831,821,7.8,2023-03-07
8169,416,457,6.9,2025-07-24
8170,1387,128,5.7,2023-04-09
8171,1221,308,7.7,2024-03-29
8172,1801,982,8.5,2025-09-18
8173,1553,35,7.2,2023-11-05
8174,1205,865,3.7,2023-12-10
8175,1298,134,5.7,2024-04-07
8176,787,339,6.4,2024-09-20
8177,515,58,6.3,2023-01-10
8178,986,883,8.9,2023-04-05
8179,1005,699,5.9,2024-06-30
8180,1587,880,3.8,2023-02-05
8181,248,247,7.3,2025-05-09
8182,1097,552,6.9,2024-11-24
8183,406,332,8.9,2025-06-23
8184,994,893,8.8,2024-05-03
8185,694,723,9.1,2024-07-15
8186,1716,503,7.2,2025-01-31
8187,465,439,6.8,2024-12-02
8188,83,763,5.6,2023-05-22
8189,917,177,6.9,2025-07-09
8190,1799,774,6.5,2024-03-15
8191,859,386,10.0,2023-09-30
8192,1147,896,7.4,2024-07-04
8193,1769,851,9.3,2025-02-10
8194,218,309,4.3,2023-05-09
8195,1843,527,10.0,2024-07-21
8196,1850,809,5.7,2023-09-28
8197,15,74,6.2,2023-07-25
8198,373,645,8.4,2025-08-23
8199,1635,422,8.6,2023-04-01
8200,588,779,9.3,2025-09-15
8201,1121,775,7.7,2024-12-25
8202,31,256,6.4,2024-07-11
8203,1380,530,3.0,2024-02-18
8204,1481,663,9.7,2025-04-12
8205,1468,295,6.1,2023-05-26
8206,1125,587,6.0,2025-04-21
8207,751,251,9.4,2025-07-01
8208,1607,777,5.2,2022-10-26
8209,721,767,8.2,2024-10-31
8210,954,417,6.1,2024-12-10
8211,1776,881,7.3,2024-01-23
8212,1988,573,7.0,2025-08-01
8213,1026,890,8.4,2022-10-24
8214,65,54,5.0,2023-06-10
8215,31,688,4.6,2024-04-25
8216,348,395,7.4,2025-04-24
8217,1334,201,6.9,2025-02-21
8218,527,331,5.4,2022-12-18
8219,1371,525,6.2,2023-08-30
8220,1778,360,6.9,2023-05-14
8221,601,227,5.4,2023-01-21
8222,398,20,8.5,2025-03-03
8223,1636,738,7.4,2023-03-21
8224,1573,861,6.9,2023-11-02
8225,277,87,7.1,2024-01-28
8226,437,23,7.0,2024-10-12
8227,1795,789,6.2,2023-12-23
8228,810,82,7.2,2023-01-30
8229,1975,871,8.0,2024-02-24
8230,382,783,7.0,2025-07-29
8231,333,145,4.6,2023-02-28
8232,1988,450,10.0,2024-07-31
8233,1689,563,8.8,2025-09-27
8234,249,592,7.4,2023-11-11
8235,801,387,5.6,2024-02-06
8236,1199,616,7.1,2025-08-06
8237,78,342,5.2,2023-12-25
8238,1617,87,8.4,2023-08-09
8239,788,991,5.4,2023-12-03
8240,1234,826,6.6,2024-12-21
8241,1370,626,7.4,2023-11-03
8242,1564,665,5.6,2025-07-03
8243,784,214,6.4,2023-02-26
8244,1130,2,6.2,2024-12-08
8245,722,778,4.3,2025-02-14
8246,1735,302,6.1,2024-03-16
8247,934,659,8.7,2024-01-05
8248,532,943,6.3,2023-05-07
8249,816,516,8.2,2025-08-28
8250,1365,881,5.9,2025-03-24
8251,967,378,5.9,2024-04-12
8252,41,151,5.7,2023-02-25
8253,797,929,4.3,2023-11-05
8254,1641,890,7.8,2023-06-12
8255,907,926,5.5,2025-09-13
8256,1398,726,9.3,2024-02-13
8257,1399,502,5.4,2022-10-25
8258,731,471,6.9,2024-01-31
8259,136,359,2.5,2025-01-26
8260,895,537,7.0,2024-10-24
8261,1270,386,5.7,2022-11-01
8262,1414,778,7.6,2025-09-18
8263,243,487,7.2,2024-12-02
8264,504,50,4.4,2024-10-30
8265,1184,913,5.4,2025-03-08
8266,1741,222,8.0,2023-01-10
8267,1873,397,6.8,2024-05-02
8268,1908,336,5.8,2023-01-05
8269,747,425,6.2,2024-08-27
8270,1428,151,4.9,2024-08-28
8271,1534,53,7.7,2025-05-08
8272,1925,969,7.5,2025-05-21
8273,1798,199,10.0,2025-04-30
8274,1932,766,8.0,2023-09-05
8275,291,433,5.9,2024-11-02
8276,184,221,7.7,2023-12-08
8277,660,260,7.3,2025-01-31
8278,113,312,8.2,2023-06-16
8279,1507,697,8.4,2024-05-10
8280,237,289,5.7,2024-12-06
8281,1718,217,6.1,2023-07-04
8282,833,644,8.0,2022-10-28
8283,1833,610,6.7,2024-10-06
8284,611,265,6.0,2023-10-28
8285,1687,413,6.2,2023-01-28
8286,298,521,6.7,2024-04-20
8287,796,800,8.3,2024-07-22
8288,149,613,6.8,2025-02-14
8289,10,387,6.2,2024-04-02
8290,984,766,4.8,2025-07-25
8291,1901,757,7.1,2022-11-17
8292,20,736,5.6,2025-03-21
8293,446,251,6.9,2024-12-02
8294,405,239,6.2,2023-09-10
8295,746,108,4.9,2023-11-04
8296,96,551,8.9,2023-03-27
8297,1928,74,7.4,2022-12-13
8298,1956,691,8.3,2024-01-15
8299,1666,987,6.3,2023-04-15
8300,1329,155,8.1,2023-09-16
8301,1071,201,5.0,2024-03-16
8302,1571,228,7.5,2025-03-06
8303,529,380,6.1,2024-09-22
8304,1829,451,5.4,2023-02-18
8305,1602,696,8.5,2023-11-21
8306,321,432,7.4,2023-10-22
8307,578,91,5.2,2025-08-22
8308,1738,489,6.8,2024-01-08
8309,434,732,5.9,2025-02-07
8310,1440,863,7.4,2024-09-05
8311,1533,761,6.2,2025-02-04
8312,1424,924,6.3,2023-06-08
8313,231,49,9.4,2024-04-29
8314,1270,460,4.8,2025-04-15
8315,1103,904,7.6,2023-05-25
8316,1773,226,6.5,2024-02-28
8317,455,859,8.0,2024-05-14
8318,1184,128,5.8,2023-08-05
8319,281,908,8.6,2025-02-28
8320,591,458,6.9,2023-04-28
8321,1110,309,7.3,2025-02-12
8322,1752,287,6.1,2025-10-03
8323,600,888,7.3,2024-04-23
8324,1031,366,7.2,2023-11-27
8325,136,473,7.1,2025-01-10
8326,452,473,7.7,2023-02-11
8327,49,908,7.4,2022-11-14
8328,21,439,7.4,2024-11-15
8329,618,178,7.1,2025-08-27
8330,1870,692,4.6,2023-02-10
8331,220,424,4.5,2023-07-26
8332,1513,912,5.7,2023-11-14
8333,871,140,5.8,2024-09-06
8334,1231,398,6.7,2023-11-13
8335,1658,251,7.2,2025-09-18
8336,1658,966,6.0,2024-06-26
8337,153,402,8.5,2024-12-09
8338,1668,456,6.0,2023-05-24
8339,32,552,3.2,2025-08-27
8340,648,321,7.4,2024-07-28
8341,1758,714,7.0,2025-08-07
8342,469,43,10.0,2025-07-05
8343,96,522,8.3,2023-10-12
8344,302,629,5.8,2024-03-13
8345,207,924,6.6,2023-01-23
8346,755,932,5.0,2025-05-19
8347,1867,568,7.3,2025-03-22
8348,146,937,5.6,2023-06-14
8349,773,908,5.0,2025-05-31
8350,976,620,4.7,2024-08-09
8351,1474,501,4.2,2023-12-09
8352,747,834,8.7,2025-07-18
8353,1564,508,7.7,2024-01-30
8354,1654,272,6.1,2025-05-28
8355,1463,803,5.4,2023-11-30
8356,1127,508,3.7,2024-02-02
8357,795,990,6.6,2024-03-29
8358,1431,792,7.0,2023-02-24
8359,596,880,5.7,2023-03-16
8360,828,384,6.1,2024-07-18
8361,1461,628,8.1,2023-06-24
8362,1627,280,7.4,2022-11-01
8363,502,701,7.1,2024-09-01
8364,474,294,9.2,2025-08-31
8365,1368,666,6.5,2023-03-11
8366,1778,246,5.7,2024-07-06
8367,1917,964,7.4,2023-11-12
8368,1259,293,6.4,2024-03-05
8369,1767,860,9.2,2023-11-22
8370,676,515,7.3,2024-05-04
8371,477,730,6.4,2023-05-16
8372,635,343,6.5,2024-02-15
8373,1127,142,6.1,2025-03-05
8374,186,602,4.0,2023-03-21
8375,192,363,5.4,2023-01-27
8376,7,869,9.0,2025-01-20
8377,668,195,6.9,2023-12-06
8378,35,457,3.5,2023-11-10
8379,1680,768,7.7,2024-02-20
8380,243,471,4.9,2025-06-01
8381,1804,807,3.3,2025-09-10
8382,1559,260,4.4,2024-11-07
8383,566,900,4.8,2023-04-24
8384,1868,846,5.7,2024-07-23
8385,1022,891,7.5,2023-03-01
8386,862,29,6.4,2024-03-12
8387,532,986,4.3,2025-01-27
8388,1575,772,6.2,2023-06-02
8389,319,803,6.2,2023-01-11
8390,1005,246,6.1,2023-11-05
8391,1036,488,7.5,2022-12-08
8392,1680,399,8.7,2025-08-03
8393,1656,477,7.5,2025-07-10
8394,1199,430,8.0,2024-09-12
8395,1613,571,9.1,2023-02-12
8396,870,487,2.6,2023-06-18
8397,1753,289,5.9,2024-06-15
8398,1965,26,4.6,2024-05-05
8399,251,272,7.1,2025-02-23
8400,656,894,5.0,2023-10-30
8401,968,154,6.5,2024-09-09
8402,506,24,7.5,2024-12-30
8403,1131,982,6.0,2024-05-25
8404,691,888,6.7,2024-05-28
8405,658,492,5.0,2024-08-21
8406,1525,432,8.2,2023-05-29
8407,1567,479,7.0,2025-04-18
8408,1873,364,7.5,2023-12-12
8409,1770,83,8.1,2024-03-05
8410,228,316,7.5,2024-03-05
8411,281,612,5.0,2024-12-05
8412,1119,456,7.7,2025-07-17
8413,1578,360,4.8,2023-06-26
8414,157,205,6.1,2024-04-22
8415,1856,306,4.1,2024-11-07
8416,920,91,8.7,2025-04-23
8417,1859,78,8.3,2023-04-26
8418,1010,325,4.8,2024-08-30
8419,675,773,4.0,2025-01-27
8420,1654,483,5.3,2023-11-23
8421,202,785,6.0,2022-11-17
8422,275,213,6.6,2025-01-03
8423,480,668,5.4,2025-02-22
8424,1213,796,6.2,2023-08-22
8425,763,213,7.3,2024-08-14
8426,1567,61,7.1,2023-10-24
8427,1153,637,7.7,2022-12-08
8428,1020,603,7.3,2025-04-03
8429,1038,60,5.3,2023-04-09
8430,202,808,4.5,2025-07-30
8431,700,34,10.0,2022-11-04
8432,742,659,7.3,2025-06-30
8433,532,735,6.6,2025-09-07
8434,317,48,5.2,2023-11-01
8435,771,585,6.6,2025-04-04
8436,1750,872,6.9,2025-03-08
8437,1923,285,6.6,2022-10-22
8438,1310,757,4.4,2024-05-14
8439,94,35,8.8,2023-03-31
8440,1562,816,6.4,2022-12-28
8441,1376,419,5.3,2022-11-11
8442,1664,382,7.3,2022-11-25
8443,1226,408,8.0,2024-05-16
8444,946,366,5.0,2025-04-28
8445,330,744,7.5,2024-02-24
8446,466,519,5.5,2024-07-04
8447,1504,154,7.9,2023-07-27
8448,786,248,7.3,2024-02-13
8449,39,763,5.1,2024-07-20
8450,315,298,7.5,2023-12-26
8451,606,740,6.1,2023-04-15
8452,1612,270,7.3,2025-03-17
8453,600,352,6.1,2023-12-09
8454,892,251,7.2,2023-11-29
8455,1554,538,7.1,2024-10-31
8456,1512,982,8.2,2024-01-18
8457,1726,820,6.1,2024-03-02
8458,758,342,4.4,2023-07-24
8459,1581,671,7.6,2025-05-06
8460,574,673,5.2,2023-11-26
8461,866,433,6.5,2024-07-25
8462,1584,375,8.3,2024-11-22
8463,948,252,5.1,2024-06-06
8464,960,351,8.3,2022-10-24
8465,290,977,6.0,2025-05-10
8466,76,185,5.1,2024-06-01
8467,734,936,8.2,2024-04-17
8468,133,206,7.7,2023-02-14
8469,905,886,6.1,2023-09-30
8470,209,694,7.2,2024-09-08
8471,56,134,5.6,2023-03-09
8472,944,965,5.5,2025-07-21
8473,417,422,7.9,2023-07-19
8474,126,441,3.8,2025-10-03
8475,1694,33,8.4,2023-07-29
8476,1025,647,7.6,2024-01-14
8477,950,700,5.8,2024-05-16
8478,251,938,6.1,2023-03-25
8479,741,938,6.9,2024-01-17
8480,787,688,5.3,2024-05-01
8481,1650,781,4.0,2024-01-30
8482,540,14,6.1,2024-01-29
8483,1546,883,7.6,2024-11-01
8484,1336,981,5.6,2023-09-20
8485,985,38,7.2,2025-08-18
8486,1089,267,7.9,2023-12-10
8487,1314,478,8.4,2025-01-14
8488,1542,30,7.3,2025-04-24
8489,471,876,4.6,2022-11-13
8490,986,585,8.9,2024-08-02
8491,1362,755,4.6,2025-09-03
8492,1481,81,6.3,2025-05-26
8493,126,72,6.6,2024-04-03
8494,444,62,5.6,2024-04-01
8495,201,754,8.1,2025-04-07
8496,997,252,6.4,2022-11-07
8497,652,835,7.5,2023-02-07
8498,629,316,6.7,2024-03-17
8499,468,599,6.4,2025-08-08
8500,1086,772,6.0,2024-08-28
8501,33,682,3.8,2024-04-23
8502,1590,371,6.2,2025-09-29
8503,381,845,8.2,2025-06-03
8504,1820,432,3.3,2023-08-13
8505,906,80,6.4,2023-04-16
8506,608,81,5.0,2024-06-25
8507,1683,615,5.8,2022-11-02
8508,150,706,7.3,2023-04-21
8509,1722,784,6.2,2024-01-06
8510,618,613,7.3,2022-12-29
8511,1031,514,3.9,2023-01-31
8512,1734,582,7.9,2022-12-19
8513,665,606,5.7,2023-10-07
8514,1446,754,5.8,2025-04-03
8515,941,409,6.3,2023-04-06
8516,1376,854,10.0,2024-02-24
8517,371,322,6.6,2024-10-14
8518,786,83,6.4,2024-10-25
8519,103,89,8.1,2023-02-16
8520,332,561,6.2,2022-10-26
8521,1153,105,7.6,2024-02-21
8522,354,700,5.4,2024-07-26
8523,681,909,5.7,2024-01-29
8524,532,326,8.3,2025-04-13
8525,1579,515,8.9,2025-04-16
8526,1540,221,8.4,2025-07-30
8527,808,767,8.2,2023-04-23
8528,1404,985,6.5,2025-03-21
8529,1082,459,4.3,2024-06-14
8530,825,807,6.3,2024-09-13
8531,303,952,6.6,2025-02-19
8532,1830,284,4.3,2024-02-27
8533,924,412,8.9,2024-12-11
8534,381,437,6.3,2024-09-07
8535,1137,79,6.8,2024-11-02
8536,1058,320,4.7,2024-06-10
8537,1708,748,4.3,2023-01-26
8538,615,314,7.0,2025-10-11
8539,94,482,9.7,2025-09-30
8540,919,460,7.2,2024-05-09
8541,854,436,7.5,2022-12-02
8542,878,946,5.9,2024-01-06
8543,514,96,5.9,2022-12-19
8544,279,523,6.2,2025-02-11
8545,22,659,8.6,2023-07-22
8546,913,783,6.3,2024-05-15
8547,1337,664,6.0,2025-10-05
8548,1828,419,8.6,2023-05-16
8549,773,524,6.9,2024-01-24
8550,1400,499,7.4,2024-01-10
8551,424,685,4.3,2023-02-03
8552,295,1,7.6,2024-05-07
8553,980,288,5.3,2025-05-05
8554,1937,738,4.5,2023-06-17
8555,139,473,6.2,2023-05-05
8556,1761,751,6.9,2023-03-22
8557,1710,598,7.7,2025-06-24
8558,1447,422,9.8,2025-08-31
8559,423,410,7.1,2025-05-11
8560,1932,688,5.4,2023-07-08
8561,693,667,5.4,2022-10-18
8562,427,880,6.8,2023-06-08
8563,1489,801,5.0,2023-10-14
8564,1124,854,7.4,2024-06-16
8565,1981,393,8.3,2024-08-04
8566,1886,561,6.5,2023-04-11
8567,822,907,9.7,2022-12-18
8568,975,151,7.2,2025-09-19
8569,856,726,6.5,2024-02-14
8570,1417,629,8.9,2025-04-27
8571,284,17,7.0,2024-07-07
8572,734,759,4.1,2023-01-08
8573,1237,382,7.5,2024-12-08
8574,257,730,4.6,2023-05-12
8575,447,137,5.6,2024-09-20
8576,1830,378,7.2,2024-06-15
8577,1084,414,6.0,2024-01-14
8578,884,352,3.4,2025-05-19
8579,1479,615,7.1,2023-03-22
8580,1033,601,9.0,2023-11-05
8581,1712,384,5.6,2023-02-25
8582,974,18,7.0,2023-07-07
8583,1244,540,7.3,2024-03-06
8584,107,658,6.4,2023-06-21
8585,833,634,5.5,2025-05-23
8586,1835,70,8.6,2023-03-05
8587,1376,283,6.8,2024-12-04
8588,1422,736,8.2,2022-10-27
8589,62,169,8.3,2025-07-05
8590,1633,719,4.8,2023-12-11
8591,540,239,2.6,2023-09-04
8592,1059,709,7.0,2023-10-09
8593,1882,238,10.0,2022-11-02
8594,1918,4,8.1,2023-06-20
8595,1072,748,5.2,2022-12-15
8596,806,185,8.0,2024-12-07
8597,1212,589,6.7,2022-10-18
8598,1392,722,8.0,2025-01-24
8599,479,191,4.2,2024-12-26
8600,362,509,5.3,2023-09-30
8601,118,433,9.2,2025-02-04
8602,1422,931,8.9,2024-05-23
8603,686,293,4.8,2025-01-28
8604,1598,876,6.6,2023-09-18
8605,759,18,8.6,2025-03-14
8606,1593,324,8.2,2025-05-31
8607,482,285,5.4,2025-03-16
8608,532,859,8.2,2022-11-16
8609,13,493,7.1,2024-11-12
8610,711,697,4.7,2022-11-23
8611,1615,248,7.7,2023-06-05
8612,53,639,6.1,2023-10-03
8613,1408,548,8.5,2024-10-31
8614,1075,433,8.8,2024-12-04
8615,1933,179,8.4,2024-12-09
8616,1709,937,9.0,2024-01-16
8617,1237,160,8.4,2024-10-27
8618,1582,69,5.1,2024-10-29
8619,297,260,4.5,2023-09-08
8620,972,57,6.5,2025-09-01
8621,410,364,8.6,2024-11-05
8622,1184,69,6.9,2025-06-03
8623,857,222,7.5,2023-11-22
8624,1521,897,4.9,2025-08-28
8625,172,91,8.3,2025-06-23
8626,1960,545,7.6,2025-01-19
8627,1854,398,4.5,2024-12-25
8628,671,386,8.2,2023-07-30
8629,1221,34,4.7,2025-07-10
8630,1749,316,7.8,2023-04-25
8631,921,497,4.8,2025-03-08
8632,879,315,5.5,2023-07-22
8633,1949,462,5.7,2024-07-02
8634,528,889,5.8,2025-10-05
8635,1591,250,7.9,2023-02-12
8636,19,219,6.5,2024-08-16
8637,644,566,9.2,2023-03-25
8638,393,605,9.2,2025-05-20
8639,1397,859,9.8,2025-05-27
8640,1344,93,8.7,2025-06-30
8641,1512,260,7.6,2022-11-17
8642,659,465,6.2,2024-12-30
8643,843,751,3.7,2025-10-02
8644,923,759,5.8,2023-12-06
8645,119,513,6.8,2024-01-13
8646,1509,348,9.4,2025-05-28
8647,971,172,9.7,2025-03-16
8648,1025,268,6.3,2024-10-07
8649,1220,467,4.7,2024-01-22
8650,1806,307,6.5,2023-03-04
8651,949,886,6.6,2023-06-07
8652,1024,310,7.2,2025-07-30
8653,1456,848,9.1,2025-03-14
8654,695,132,5.7,2023-01-21
8655,706,3,10.0,2024-09-27
8656,522,193,9.4,2025-06-06
8657,326,336,7.9,2025-07-26
8658,894,621,8.3,2024-06-22
8659,1742,269,6.8,2024-01-28
8660,158,289,7.8,2024-04-16
8661,1202,106,3.8,2023-12-02
8662,1443,18,9.2,2024-03-01
8663,1767,953,5.1,2025-02-05
8664,57,919,8.2,2024-03-10
8665,495,765,8.5,2025-01-16
8666,1703,895,7.9,2022-11-10
8667,1601,689,9.1,2024-10-21
8668,1080,171,8.0,2024-11-07
8669,532,939,5.9,2025-03-09
8670,302,740,5.9,2023-07-11
8671,1731,232,6.6,2023-01-24
8672,371,802,4.2,2024-03-23
8673,977,517,7.0,2025-05-07
8674,431,493,8.1,2023-09-29
8675,1762,661,4.9,2023-08-15
8676,825,232,7.0,2023-11-02
8677,1536,859,5.8,2025-07-23
8678,1715,366,7.1,2024-06-22
8679,267,85,3.9,2022-10-16
8680,933,551,5.5,2024-01-26
8681,1493,938,6.3,2023-04-02
8682,423,766,6.7,2022-12-01
8683,370,699,8.6,2023-02-19
8684,123,717,8.1,2024-03-11
8685,1447,773,5.8,2024-06-09
8686,361,881,8.5,2023-11-08
8687,360,417,6.9,2022-12-19
8688,1933,424,5.8,2024-03-26
8689,1318,318,5.1,2025-04-19
8690,302,948,6.5,2025-05-14
8691,988,888,7.8,2022-11-15
8692,212,886,5.9,2022-12-10
8693,218,509,5.8,2024-03-18
8694,1560,491,4.8,2024-02-08
8695,154,310,8.0,2023-04-01
8696,1712,98,3.7,2023-03-05
8697,952,209,7.2,2023-02-26
8698,1701,93,9.6,2025-02-03
8699,760,993,9.0,2024-01-02
8700,1334,209,10.0,2025-04-20
8701,1817,941,3.8,2025-09-23
8702,1004,376,8.1,2025-08-09
8703,873,79,5.6,2023-07-28
8704,1243,518,4.5,2023-08-10
8705,248,691,6.0,2023-07-23
8706,1984,193,5.7,2024-04-17
8707,1008,9,7.9,2024-05-01
8708,219,145,6.2,2025-10-04
8709,867,364,8.1,2025-06-05
8710,337,527,8.7,2024-05-24
8711,118,383,8.3,2023-05-27
8712,1597,201,7.5,2025-07-11
8713,604,274,6.3,2024-07-08
8714,323,923,4.9,2023-08-13
8715,1264,968,7.8,2025-03-14
8716,1809,994,7.0,2023-04-02
8717,1113,429,8.1,2022-11-11
8718,762,791,7.7,2024-06-08
8719,234,326,6.2,2023-07-27
8720,592,548,8.6,2023-07-17
8721,550,835,3.9,2025-09-08
8722,1715,81,6.2,2025-06-02
8723,1132,358,6.5,2023-01-11
8724,828,216,4.6,2024-05-31
8725,1182,974,8.4,2024-11-24
8726,1134,637,6.1,2025-04-21
8727,477,959,6.8,2022-10-19
8728,67,540,6.1,2022-12-01
8729,768,795,7.8,2025-07-21
8730,360,551,7.8,2023-02-04
8731,1926,374,7.6,2023-01-01
8732,213,654,6.8,2023-01-12
8733,1712,172,7.5,2023-08-16
8734,871,711,7.3,2024-10-05
8735,1957,122,5.1,2024-10-21
8736,1185,501,6.2,2023-11-08
8737,17,564,6.7,2024-04-26
8738,425,617,6.3,2024-04-01
8739,1198,336,8.0,2024-12-20
8740,1755,352,5.0,2025-07-20
8741,1652,898,8.4,2024-02-29
8742,367,638,6.7,2023-08-11
8743,384,827,8.8,2025-09-11
8744,61,635,7.5,2024-08-23
8745,1841,60,8.2,2025-04-18
8746,370,829,6.1,2023-12-23
8747,1530,592,7.1,2025-07-20
8748,847,536,7.4,2023-02-02
8749,1969,311,8.0,2024-02-17
8750,1165,723,4.4,2023-12-22
8751,1628,908,5.9,2023-07-10
8752,1126,694,10.0,2024-04-04
8753,29,813,6.3,2025-01-29
8754,196,997,6.4,2024-05-18
8755,1824,78,5.6,2025-01-25
8756,546,939,8.5,2023-09-15
8757,378,175,9.2,2023-03-28
8758,1390,995,7.3,2025-02-20
8759,815,568,5.5,2024-02-20
8760,551,385,10.0,2023-04-12
8761,1015,339,6.9,2023-12-01
8762,1698,370,7.2,2025-06-26
8763,159,828,5.4,2024-12-21
8764,125,532,5.2,2024-02-01
8765,865,860,4.3,2022-10-30
8766,1119,909,8.6,2025-04-20
8767,52,997,6.2,2023-07-08
8768,1779,887,5.6,2023-10-24
8769,147,114,9.9,2024-05-14
8770,923,386,9.1,2023-05-20
8771,952,472,7.1,2025-07-22
8772,1810,354,8.7,2023-11-06
8773,1817,777,7.2,2024-07-30
8774,1556,636,8.0,2023-06-27
8775,40,183,7.3,2024-09-10
8776,1888,221,4.8,2025-03-12
8777,443,551,5.8,2025-06-09
8778,1652,211,7.4,2024-07-26
8779,165,966,6.1,2024-05-23
8780,820,875,7.6,2025-04-02
8781,1893,100,7.6,2024-02-06
8782,398,602,4.6,2025-01-02
8783,913,226,5.4,2023-12-22
8784,1817,319,7.1,2024-05-19
8785,1595,546,7.4,2024-05-17
8786,81,781,4.9,2025-02-12
8787,1819,978,7.5,2025-05-07
8788,702,586,8.2,2023-07-04
8789,1404,94,9.4,2025-04-06
8790,23,561,7.3,2025-06-18
8791,1928,913,8.6,2023-07-07
8792,68,734,5.8,2022-10-20
8793,597,784,7.0,2023-09-19
8794,1195,43,7.6,2024-12-13
8795,407,750,8.3,2024-01-24
8796,428,57,8.6,2023-04-23
8797,379,201,7.4,2023-09-29
8798,847,984,7.1,2025-01-31
8799,1711,546,6.9,2024-10-08
8800,940,67,8.7,2023-07-23
8801,376,839,7.8,2025-08-19
8802,520,265,4.9,2025-07-31
8803,1878,887,7.3,2023-04-25
8804,573,395,8.8,2023-01-18
8805,772,194,5.9,2024-05-13
8806,1183,266,8.1,2024-05-08
8807,459,131,5.2,2022-11-28
8808,1747,721,6.9,2024-01-02
8809,232,622,8.2,2023-08-02
8810,1768,837,7.6,2023-01-18
8811,1656,178,6.7,2022-10-22
8812,903,320,5.5,2023-10-23
8813,328,937,5.7,2022-12-05
8814,1154,161,4.3,2025-04-16
8815,571,106,3.3,2025-03-17
8816,1603,706,5.5,2022-11-29
8817,909,623,6.4,2023-01-15
8818,888,898,6.2,2024-08-14
8819,495,379,5.9,2025-02-20
8820,1876,589,6.8,2024-12-24
8821,1138,475,7.7,2024-11-22
8822,11,763,6.8,2022-12-19
8823,1106,862,4.5,2024-01-23
8824,456,248,4.0,2025-10-05
8825,1962,782,8.8,2023-06-18
8826,1153,868,6.2,2023-07-11
8827,67,54,8.2,2023-03-24
8828,1519,861,6.4,2024-12-04
8829,815,602,5.8,2024-11-11
8830,1549,754,7.0,2025-09-12
8831,1904,946,6.9,2023-07-08
8832,666,105,8.0,2024-12-28
8833,533,178,6.3,2025-03-07
8834,125,65,9.0,2025-07-22
8835,321,528,6.0,2023-01-08
8836,1805,322,7.1,2023-09-11
8837,717,159,6.4,2023-03-21
8838,1262,484,7.3,2024-06-15
8839,1493,927,7.1,2024-07-04
8840,1255,198,6.7,2024-06-16
8841,1675,303,7.4,2024-07-16
8842,1127,93,7.4,2023-08-11
8843,666,90,5.2,2024-09-15
8844,223,303,7.1,2024-02-16
8845,1432,742,4.9,2023-02-07
8846,1237,412,7.3,2024-01-14
8847,449,91,7.6,2023-11-01
8848,1512,202,7.6,2023-12-17
8849,1239,256,5.3,2025-07-26
8850,461,86,9.5,2023-10-04
8851,261,341,4.4,2023-06-10
8852,947,904,6.5,2024-10-23
8853,1436,657,5.4,2024-05-27
8854,324,365,7.8,2024-05-14
8855,1553,372,6.9,2023-12-02
8856,1011,201,6.3,2025-07-31
8857,370,870,6.0,2024-05-07
8858,1108,56,6.2,2024-08-24
8859,1764,976,10.0,2023-02-10
8860,179,65,4.3,2024-07-11
8861,328,329,7.5,2024-10-19
8862,1833,229,8.6,2024-08-18
8863,1173,40,5.9,2024-07-01
8864,242,195,8.3,2023-09-03
8865,1684,61,7.6,2024-09-07
8866,794,828,6.3,2023-10-01
8867,456,315,6.6,2023-09-13
8868,713,304,5.4,2023-04-30
8869,1336,11,5.4,2024-01-23
8870,98,461,6.4,2025-03-19
8871,612,452,8.3,2022-11-02
8872,1997,546,6.1,2024-04-09
8873,1582,91,6.2,2025-06-24
8874,1154,688,4.6,2023-11-28
8875,1674,730,6.7,2022-12-23
8876,880,103,6.0,2025-07-24
8877,122,916,8.4,2025-03-16
8878,257,49,8.6,2022-10-25
8879,1701,632,8.2,2023-05-08
8880,882,910,7.4,2024-01-13
8881,1472,759,7.4,2024-02-28
8882,860,418,7.0,2023-12-09
8883,927,370,7.1,2022-11-08
8884,810,629,7.4,2022-11-12
8885,1323,563,7.6,2023-05-04
8886,679,311,5.5,2023-03-19
8887,1688,680,6.1,2023-10-02
8888,352,787,8.2,2023-03-26
8889,930,321,6.8,2023-04-18
8890,1768,328,9.1,2022-11-11
